,tp,cp,sp,cf
2012-08-01,4.6279554,3.6101377,1.0178177,0.78007185
2012-08-02,6.9148507,5.001692,1.9131589,0.7233261
2012-08-03,4.9899797,3.690667,1.2993128,0.7396156
2012-08-04,2.3664222,1.8339577,0.5324645,0.77499175
2012-08-05,2.30683,1.9280651,0.37876487,0.8358072
2012-08-06,7.097463,3.91414,3.1833231,0.55148435
2012-08-07,13.112116,4.697169,8.4149475,0.3582312
2012-08-08,11.777542,3.530016,8.247526,0.29972434
2012-08-09,7.4883175,3.233437,4.2548804,0.43179753
2012-08-10,3.8522038,2.3234797,1.5287242,0.603156
2012-08-11,3.4056356,2.8496637,0.55597186,0.83674943
2012-08-12,3.7754116,3.0842245,0.69118714,0.81692404
2012-08-13,3.728867,3.4003386,0.3285284,0.91189593
2012-08-14,4.0767794,3.625036,0.45174336,0.8891911
2012-08-15,7.55817,6.7318254,0.8263445,0.8906687
2012-08-16,10.1297865,8.283096,1.8466902,0.81769705
2012-08-17,21.914408,11.733986,10.180422,0.53544617
2012-08-18,8.949239,5.6320844,3.3171544,0.6293367
2012-08-19,3.9426625,3.4197946,0.5228679,0.86738205
2012-08-20,3.426161,3.1460576,0.28010345,0.9182457
2012-08-21,8.392475,7.9497004,0.44277477,0.9472415
2012-08-22,11.331803,10.018923,1.3128805,0.884142
2012-08-23,15.158397,10.181252,4.977145,0.67165756
2012-08-24,10.794833,8.549312,2.2455215,0.7919818
2012-08-25,8.605277,6.9246573,1.6806197,0.80469894
2012-08-26,7.3442817,5.690483,1.6537986,0.7748182
2012-08-27,6.308476,4.5955915,1.7128844,0.7284789
2012-08-28,7.7864003,6.185023,1.6013775,0.7943366
2012-08-29,5.3180885,3.935707,1.3823814,0.74006045
2012-08-30,3.25594,2.8202972,0.43564272,0.8662006
2012-08-31,9.093166,8.2467375,0.8464289,0.90691596
2012-09-01,9.441137,7.769178,1.6719594,0.822907
2012-09-02,16.513422,12.366261,4.1471615,0.7488612
2012-09-03,11.806786,7.4927626,4.314023,0.63461494
2012-09-04,15.21801,11.7554455,3.4625645,0.7724693
2012-09-05,20.146301,15.682258,4.4640436,0.7784187
2012-09-06,19.14772,14.202354,4.945366,0.7417256
2012-09-07,9.79579,7.4763784,2.3194113,0.76322365
2012-09-08,4.8833675,4.4785805,0.40478706,0.917109
2012-09-09,6.1062355,5.4994874,0.6067481,0.90063465
2012-09-10,6.302743,5.461653,0.8410897,0.8665518
2012-09-11,8.508184,6.843136,1.6650486,0.80430037
2012-09-12,10.720919,6.970403,3.7505155,0.6501685
2012-09-13,12.132158,8.385027,3.7471313,0.6911406
2012-09-14,14.605962,9.673145,4.9328165,0.66227376
2012-09-15,13.9185,7.955397,5.963103,0.57157
2012-09-16,9.165774,5.9951067,3.1706676,0.6540753
2012-09-17,5.961733,4.845677,1.116056,0.8127967
2012-09-18,4.6415973,3.7295017,0.91209555,0.80349535
2012-09-19,8.945438,7.616667,1.3287716,0.8514582
2012-09-20,6.9445786,5.8720016,1.072577,0.8455519
2012-09-21,5.33447,4.6567206,0.67774916,0.8729491
2012-09-22,5.553266,4.9900165,0.5632496,0.8985733
2012-09-23,7.2897825,6.714133,0.57564974,0.9210333
2012-09-24,8.791136,7.885765,0.9053707,0.89701325
2012-09-25,8.917191,7.171731,1.7454596,0.804259
2012-09-26,13.447085,10.180417,3.2666683,0.7570724
2012-09-27,18.090057,10.800492,7.289565,0.59704024
2012-09-28,14.78091,7.513973,7.2669363,0.50835663
2012-09-29,6.0455403,3.0072489,3.0382915,0.49743262
2012-09-30,6.629419,5.2015743,1.4278445,0.7846199
2012-10-01,7.6196184,5.690819,1.9287996,0.746864
2012-10-02,5.966907,4.750344,1.2165632,0.7961149
2012-10-03,5.9682875,5.054427,0.9138603,0.8468807
2012-10-04,8.041638,7.2701187,0.77151966,0.9040594
2012-10-05,10.710516,7.465341,3.245175,0.6970104
2012-10-06,18.560993,7.7663465,10.794647,0.418423
2012-10-07,11.880028,6.390152,5.489876,0.5378903
2012-10-08,6.696766,5.1665907,1.5301752,0.77150536
2012-10-09,2.9972382,2.3241909,0.6730473,0.77544415
2012-10-10,2.2443333,1.7234585,0.52087474,0.7679156
2012-10-11,1.2534792,0.85936445,0.3941148,0.6855833
2012-10-12,1.366752,0.9786883,0.38806373,0.7160687
2012-10-13,1.2848203,0.9674258,0.3173945,0.75296587
2012-10-14,1.4900849,1.2635412,0.22654366,0.84796596
2012-10-15,1.2288241,1.0301099,0.19871426,0.8382891
2012-10-16,1.4512708,1.2245371,0.22673368,0.8437689
2012-10-17,2.3710816,1.7425776,0.62850404,0.7349294
2012-10-18,1.2878441,0.8159376,0.47190648,0.63356864
2012-10-19,1.2034025,0.871219,0.33218354,0.7239631
2012-10-20,1.024266,0.7317466,0.2925194,0.7144107
2012-10-21,1.2174077,0.8610643,0.3563434,0.70729333
2012-10-22,3.6819322,2.4024868,1.2794454,0.65250707
2012-10-23,2.923769,1.8837909,1.0399781,0.6443022
2012-10-24,1.0626135,0.7716805,0.290933,0.72620994
2012-10-25,0.696375,0.50579333,0.19058168,0.7263232
2012-10-26,2.7908566,1.798509,0.9923476,0.644429
2012-10-27,21.032167,6.9807835,14.051384,0.33190984
2012-10-28,24.992554,6.039783,18.95277,0.2416633
2012-10-29,4.7188663,3.5609329,1.1579335,0.7546162
2012-10-30,5.8421516,4.8945494,0.9476023,0.8377991
2012-10-31,5.005849,3.5120764,1.4937725,0.7015946
2012-11-01,2.7347462,1.6944932,1.040253,0.61961627
2012-11-02,2.2074625,1.5863411,0.6211214,0.7186265
2012-11-03,3.2972155,2.6561825,0.64103293,0.80558354
2012-11-04,4.1728687,2.7709274,1.4019413,0.6640342
2012-11-05,2.6614726,1.9482028,0.7132697,0.73200184
2012-11-06,2.7225702,1.9558911,0.76667905,0.7183988
2012-11-07,1.3669701,0.9278909,0.43907917,0.67879385
2012-11-08,0.66572255,0.5193975,0.14632505,0.78020114
2012-11-09,0.39487642,0.31455567,0.080320746,0.7965927
2012-11-10,2.2134018,1.7602913,0.45311046,0.7952877
2012-11-11,5.3366117,3.6767628,1.6598489,0.6889695
2012-11-12,1.7672075,0.94394964,0.82325786,0.5341476
2012-11-13,1.9106123,1.105894,0.8047184,0.57881653
2012-11-14,8.50493,4.3359694,4.16896,0.5098184
2012-11-15,8.409798,4.3230505,4.086747,0.5140493
2012-11-16,14.404323,7.575571,6.8287516,0.52592343
2012-11-17,7.58074,3.826439,3.754301,0.50475794
2012-11-18,3.0496147,1.9698366,1.0797781,0.6459297
2012-11-19,3.3573709,1.9098166,1.4475542,0.5688429
2012-11-20,1.485955,1.1828656,0.30308938,0.7960306
2012-11-21,1.4556965,1.2466207,0.20907581,0.856374
2012-11-22,2.0762494,1.8823109,0.1939385,0.9065919
2012-11-23,6.336187,5.0599813,1.2762055,0.79858464
2012-11-24,5.0408444,3.8547108,1.1861336,0.76469547
2012-11-25,1.2489835,1.0338031,0.2151804,0.8277156
2012-11-26,4.7676945,3.2342112,1.5334833,0.67835957
2012-11-27,4.1196284,1.9616885,2.15794,0.47618094
2012-11-28,2.3187654,1.7450731,0.5736923,0.75258714
2012-11-29,1.318164,0.9060569,0.4121071,0.6873628
2012-11-30,0.5306931,0.38222528,0.14846784,0.72023785
2012-12-01,2.1199615,1.545567,0.57439446,0.7290543
2012-12-02,1.0097033,0.4482917,0.5614116,0.44398358
2012-12-03,1.7490658,0.6970311,1.0520346,0.39851624
2012-12-04,1.0910758,0.37938592,0.71168983,0.3477173
2012-12-05,2.925675,0.71146345,2.2142115,0.24317926
2012-12-06,1.2507405,0.54588664,0.7048539,0.43645075
2012-12-07,1.2852495,0.56014985,0.7250996,0.43582967
2012-12-08,0.88207895,0.47458303,0.40749592,0.5380278
2012-12-09,0.6383939,0.37761804,0.26077583,0.5915126
2012-12-10,0.8643082,0.5507154,0.3135928,0.6371748
2012-12-11,1.8792511,0.8535112,1.0257399,0.45417625
2012-12-12,2.0812373,1.1356397,0.94559765,0.545656
2012-12-13,1.5738546,0.97578007,0.5980745,0.6199938
2012-12-14,1.0462692,0.67493457,0.3713346,0.64508694
2012-12-15,0.2784269,0.1689158,0.10951109,0.6066792
2012-12-16,0.21493879,0.13947389,0.075464904,0.6489005
2012-12-17,0.31301364,0.16737032,0.14564332,0.5347062
2012-12-18,2.5156808,0.71707594,1.7986048,0.2850425
2012-12-19,1.5125636,0.5046923,1.0078713,0.33366683
2012-12-20,0.3935209,0.1918735,0.20164739,0.4875815
2012-12-21,0.6964007,0.3948754,0.3015253,0.5670233
2012-12-22,2.6046653,0.78680354,1.8178618,0.30207473
2012-12-23,3.4874408,0.77284914,2.7145917,0.22160925
2012-12-24,0.7583072,0.380923,0.37738422,0.50233334
2012-12-25,0.8605039,0.33093107,0.52957284,0.38457823
2012-12-26,1.9974784,0.77054894,1.2269294,0.38576084
2012-12-27,1.5514617,0.58854,0.9629217,0.3793455
2012-12-28,1.6610222,0.79606336,0.8649588,0.47926113
2012-12-29,3.1612272,1.282632,1.8785952,0.40573862
2012-12-30,3.424817,1.0258198,2.3989973,0.2995254
2012-12-31,0.6786889,0.2680576,0.41063127,0.39496392
2013-01-01,0.32304895,0.188315,0.13473395,0.58293027
2013-01-02,0.45126617,0.19893137,0.2523348,0.44082934
2013-01-03,2.0429876,0.5049587,1.538029,0.2471668
2013-01-04,1.3028082,0.29623574,1.0065725,0.22738247
2013-01-05,3.8713853,0.94507873,2.9263067,0.244119
2013-01-06,6.525483,2.2169662,4.308517,0.33973977
2013-01-07,4.4773183,1.6116307,2.8656876,0.35995445
2013-01-08,2.0642774,0.76568323,1.2985942,0.37092072
2013-01-09,2.9462378,0.78046685,2.165771,0.26490286
2013-01-10,2.0759938,0.631774,1.4442198,0.30432364
2013-01-11,1.5360882,0.401365,1.1347232,0.26129034
2013-01-12,1.0189939,0.37228864,0.6467052,0.36534926
2013-01-13,0.45069104,0.26818144,0.1825096,0.595045
2013-01-14,0.65408605,0.28392202,0.37016404,0.4340744
2013-01-15,0.60974115,0.26258814,0.347153,0.43065512
2013-01-16,0.3252026,0.15416475,0.17103787,0.47405753
2013-01-17,1.0541596,0.30494806,0.74921155,0.2892807
2013-01-18,0.88817996,0.35322437,0.5349556,0.3976946
2013-01-19,0.52332056,0.22902982,0.29429072,0.43764728
2013-01-20,0.16801605,0.08339882,0.08461723,0.49637413
2013-01-21,0.25716355,0.094356544,0.16280702,0.36691257
2013-01-22,0.17806514,0.104259625,0.07380551,0.58551395
2013-01-23,0.23954655,0.17674167,0.06280488,0.73781765
2013-01-24,0.7783137,0.27215433,0.50615937,0.34967178
2013-01-25,1.105445,0.47296065,0.6324844,0.42784637
2013-01-26,1.5458759,0.679339,0.8665369,0.43945247
2013-01-27,2.8137586,1.2716784,1.5420802,0.45195007
2013-01-28,1.8136123,0.74429464,1.0693177,0.41039345
2013-01-29,0.59930736,0.3104718,0.28883556,0.518051
2013-01-30,0.4135362,0.26442116,0.14911503,0.6394148
2013-01-31,0.97797453,0.5314424,0.44653213,0.5434113
2013-02-01,0.11937569,0.07459476,0.044780932,0.62487394
2013-02-02,0.51918787,0.4318191,0.08736876,0.83172035
2013-02-03,0.6425552,0.464166,0.17838919,0.7223753
2013-02-04,1.2115761,0.97552097,0.23605514,0.8051669
2013-02-05,0.19468473,0.10740526,0.08727947,0.55168813
2013-02-06,0.13913648,0.06756601,0.07157047,0.4856096
2013-02-07,0.100499846,0.049532693,0.050967153,0.49286336
2013-02-08,1.2652262,0.3274702,0.93775606,0.25882345
2013-02-09,1.7823197,0.5659538,1.2163658,0.31753775
2013-02-10,0.79564255,0.2908452,0.50479734,0.36554754
2013-02-11,0.2948087,0.12466315,0.17014554,0.4228612
2013-02-12,0.70307076,0.27264217,0.4304286,0.38778767
2013-02-13,0.7142909,0.3135469,0.40074402,0.43896246
2013-02-14,0.45943588,0.28378043,0.17565545,0.61767143
2013-02-15,1.0978919,0.47188675,0.6260052,0.42981166
2013-02-16,0.61263186,0.2767433,0.33588856,0.45172852
2013-02-17,0.13598047,0.091737226,0.044243246,0.6746353
2013-02-18,0.09562821,0.06677923,0.028848976,0.69832146
2013-02-19,0.91180503,0.42023888,0.49156615,0.46088678
2013-02-20,1.3017565,0.5019847,0.7997718,0.38562104
2013-02-21,1.8807062,0.8680926,1.0126135,0.461578
2013-02-22,3.9335375,1.3303934,2.6031442,0.33821806
2013-02-23,6.559066,2.1260736,4.432992,0.32414275
2013-02-24,1.5922136,0.48818624,1.1040274,0.3066085
2013-02-25,0.42268652,0.20895036,0.21373616,0.4943388
2013-02-26,0.2132735,0.11916851,0.09410498,0.55875915
2013-02-27,0.28583196,0.18284996,0.102982,0.6397114
2013-02-28,0.1655812,0.109751806,0.05582939,0.66282773
2013-03-01,0.13575752,0.08848306,0.047274463,0.6517728
2013-03-02,2.3578954,0.79223347,1.5656619,0.33599177
2013-03-03,4.430441,1.5128759,2.9175649,0.34147298
2013-03-04,2.0719569,0.70971966,1.3622372,0.3425359
2013-03-05,0.5659696,0.26992717,0.2960424,0.47692877
2013-03-06,0.42881206,0.22196853,0.20684353,0.51763594
2013-03-07,0.39667293,0.23443864,0.16223429,0.5910125
2013-03-08,0.27386895,0.23276345,0.041105494,0.8499082
2013-03-09,0.4755533,0.40837994,0.06717336,0.85874695
2013-03-10,0.23317139,0.17544632,0.057725072,0.752435
2013-03-11,0.67459863,0.5669452,0.10765344,0.8404185
2013-03-12,1.0506968,0.90924054,0.1414563,0.8653691
2013-03-13,1.6400125,1.4250582,0.21495426,0.86893135
2013-03-14,2.0587142,1.5298687,0.5288454,0.7431186
2013-03-15,2.0026176,1.6422523,0.36036527,0.82005286
2013-03-16,0.49893677,0.42150563,0.07743114,0.8448077
2013-03-17,0.30678847,0.22892919,0.07785928,0.7462118
2013-03-18,1.3473316,1.2462754,0.10105622,0.9249953
2013-03-19,0.6914876,0.6539924,0.037495196,0.94577605
2013-03-20,0.79194796,0.72596776,0.065980196,0.9166862
2013-03-21,1.5725228,1.4656266,0.10689616,0.9320225
2013-03-22,2.006093,1.9276656,0.078427434,0.9609054
2013-03-23,0.45925534,0.40658295,0.052672386,0.88530916
2013-03-24,0.57885504,0.5099532,0.06890184,0.88096875
2013-03-25,1.2631367,1.2029383,0.060198426,0.9523421
2013-03-26,2.038694,1.717893,0.3208009,0.8426439
2013-03-27,1.984738,1.7061163,0.27862167,0.8596179
2013-03-28,2.053663,1.7295964,0.32406664,0.8422007
2013-03-29,3.7899091,3.1326094,0.65729976,0.8265658
2013-03-30,3.6088126,2.9655304,0.6432822,0.8217469
2013-03-31,4.046535,3.3465035,0.7000315,0.82700473
2013-04-01,3.0446424,2.7112858,0.33335662,0.89051044
2013-04-02,0.82510924,0.64989465,0.17521459,0.7876468
2013-04-03,1.0079689,0.8953379,0.11263102,0.8882594
2013-04-04,0.7156799,0.6265201,0.08915979,0.87541944
2013-04-05,0.49408782,0.3446709,0.14941692,0.69759035
2013-04-06,1.4705787,0.7575659,0.71301275,0.51514816
2013-04-07,4.3875623,2.650065,1.7374973,0.60399485
2013-04-08,3.515626,2.912117,0.60350895,0.8283353
2013-04-09,5.7193527,4.72043,0.9989228,0.8253434
2013-04-10,5.172579,3.593992,1.5785868,0.6948163
2013-04-11,6.0905247,4.1449547,1.94557,0.6805579
2013-04-12,5.8870244,3.6839426,2.2030818,0.62577325
2013-04-13,3.5825634,1.914704,1.6678594,0.5344508
2013-04-14,1.1243209,0.7270017,0.39731914,0.6466141
2013-04-15,1.2191707,1.0411149,0.17805576,0.85395336
2013-04-16,5.24129,4.5654407,0.67584944,0.87105286
2013-04-17,12.009473,9.790504,2.2189684,0.8152318
2013-04-18,2.4374259,2.0394645,0.39796138,0.8367288
2013-04-19,1.3694001,1.2196131,0.14978707,0.8906185
2013-04-20,1.7130948,1.5985996,0.11449528,0.93316466
2013-04-21,6.0406647,5.6226625,0.41800213,0.930802
2013-04-22,6.4252486,5.8902826,0.534966,0.91674006
2013-04-23,6.137825,5.2917066,0.84611845,0.86214685
2013-04-24,2.4563017,2.1873627,0.26893902,0.8905106
2013-04-25,5.858851,5.261438,0.59741306,0.89803237
2013-04-26,8.316425,6.9329934,1.3834319,0.83365065
2013-04-27,3.0858736,2.8410013,0.24487233,0.9206473
2013-04-28,3.7200472,3.4857323,0.23431492,0.9370129
2013-04-29,2.6751375,2.5187633,0.15637422,0.94154537
2013-04-30,4.5489187,4.068155,0.4807639,0.8943125
2013-05-01,9.445972,5.9876328,3.4583397,0.6338821
2013-05-02,4.2997503,3.8980968,0.40165353,0.90658677
2013-05-03,7.1051087,6.1225615,0.9825473,0.8617126
2013-05-04,10.642821,9.273232,1.3695889,0.8713134
2013-05-05,6.4469514,5.865575,0.58137655,0.90982145
2013-05-06,4.675604,4.31171,0.363894,0.9221718
2013-05-07,5.74497,5.354362,0.39060783,0.93200874
2013-05-08,4.7364125,4.487814,0.24859858,0.94751334
2013-05-09,5.260695,5.0113893,0.24930573,0.9526097
2013-05-10,9.607449,8.531212,1.0762367,0.8879789
2013-05-11,9.692196,7.825881,1.8663149,0.8074415
2013-05-12,4.616866,4.0629315,0.5539346,0.88001937
2013-05-13,2.2782688,1.9601732,0.31809556,0.8603784
2013-05-14,1.5641785,1.4673307,0.09684777,0.93808395
2013-05-15,3.2746096,3.0770657,0.19754386,0.9396741
2013-05-16,3.6952715,3.5175972,0.1776743,0.9519185
2013-05-17,5.3714104,5.0014086,0.3700018,0.93111646
2013-05-18,4.232557,3.7147524,0.5178044,0.8776616
2013-05-19,5.0577817,4.3252716,0.7325101,0.8551717
2013-05-20,6.4538465,5.59202,0.8618264,0.8664631
2013-05-21,6.91021,5.9405203,0.96968985,0.8596729
2013-05-22,5.5580044,5.0012465,0.5567579,0.8998277
2013-05-23,8.16676,7.328577,0.8381834,0.89736646
2013-05-24,7.97391,7.09348,0.88042974,0.8895862
2013-05-25,5.420087,4.6232977,0.79678917,0.8529933
2013-05-26,2.5777392,2.3561811,0.2215581,0.91404945
2013-05-27,1.8095989,1.6819963,0.12760258,0.92948574
2013-05-28,3.4935575,3.3168395,0.176718,0.94941604
2013-05-29,7.4174643,7.0726304,0.34483385,0.9535105
2013-05-30,6.50691,6.0552382,0.4516716,0.93058586
2013-05-31,6.3490467,5.922935,0.4261117,0.9328857
2013-06-01,4.963689,4.4038167,0.55987215,0.88720644
2013-06-02,8.710995,7.863729,0.8472657,0.90273607
2013-06-03,10.737208,9.231825,1.5053835,0.8597975
2013-06-04,11.086593,9.443966,1.6426268,0.8518366
2013-06-05,8.442328,7.418974,1.0233545,0.8787829
2013-06-06,3.9401774,3.3511002,0.58907723,0.85049474
2013-06-07,2.864914,2.5937836,0.27113032,0.9053618
2013-06-08,1.8710687,1.6879423,0.18312645,0.9021273
2013-06-09,3.6510687,3.3466148,0.30445385,0.9166124
2013-06-10,11.9757395,8.892727,3.0830126,0.7425618
2013-06-11,12.499015,8.715732,3.7832832,0.6973135
2013-06-12,12.65914,7.885848,4.7732916,0.62293714
2013-06-13,10.213097,4.8006415,5.412455,0.4700476
2013-06-14,8.329287,3.7459023,4.5833845,0.44972667
2013-06-15,6.669884,2.9612927,3.7085915,0.44397962
2013-06-16,7.691242,3.8515804,3.8396618,0.5007748
2013-06-17,6.4334097,4.9388156,1.4945941,0.76768243
2013-06-18,5.2464256,4.4261465,0.8202791,0.8436499
2013-06-19,5.633156,4.883831,0.7493248,0.8669796
2013-06-20,6.709826,5.726667,0.98315907,0.85347474
2013-06-21,11.119273,7.134576,3.9846973,0.6416405
2013-06-22,28.795418,13.250989,15.544429,0.460177
2013-06-23,27.07015,6.9131074,20.157043,0.2553775
2013-06-24,9.188814,3.7064521,5.482362,0.40336567
2013-06-25,4.2935805,2.7407634,1.5528171,0.6383398
2013-06-26,4.6198163,3.4327068,1.1871095,0.74303967
2013-06-27,3.4674482,3.1374388,0.33000946,0.9048264
2013-06-28,2.699998,2.4414623,0.25853562,0.904246
2013-06-29,2.31197,2.137044,0.17492604,0.92433894
2013-06-30,2.767956,2.6149755,0.15298057,0.9447316
2013-07-01,5.25772,4.467797,0.7899232,0.84975934
2013-07-02,6.389124,5.3144665,1.0746574,0.8317989
2013-07-03,5.7032933,5.122265,0.58102846,0.89812404
2013-07-04,6.3082995,5.6013503,0.70694923,0.8879335
2013-07-05,6.7709637,6.0564666,0.7144971,0.8944763
2013-07-06,8.158736,6.55389,1.604846,0.8032972
2013-07-07,7.2842774,5.5983214,1.685956,0.7685486
2013-07-08,8.774527,6.807889,1.9666376,0.77586967
2013-07-09,7.315623,5.377193,1.9384298,0.73502874
2013-07-10,4.6674123,3.787208,0.8802042,0.81141496
2013-07-11,4.2186475,3.685306,0.5333414,0.87357527
2013-07-12,2.680084,2.3737442,0.30633974,0.8856977
2013-07-13,7.6637444,7.114111,0.5496335,0.92828137
2013-07-14,8.37585,7.260488,1.1153617,0.866836
2013-07-15,10.914196,7.339614,3.574582,0.67248327
2013-07-16,9.232339,6.052417,3.179922,0.655567
2013-07-17,4.8567343,4.0029993,0.85373497,0.82421625
2013-07-18,7.5312276,6.5666337,0.9645939,0.87192076
2013-07-19,16.487001,11.023777,5.4632244,0.6686344
2013-07-20,15.187186,7.919326,7.2678604,0.52144784
2013-07-21,10.685849,6.9396763,3.746173,0.64942676
2013-07-22,16.752447,11.60738,5.145067,0.6928767
2013-07-23,20.468212,11.048897,9.419315,0.5398076
2013-07-24,16.675406,9.052092,7.623314,0.54284084
2013-07-25,7.3310494,4.3645625,2.966487,0.595353
2013-07-26,7.0498695,4.844259,2.2056108,0.6871416
2013-07-27,16.519726,8.196433,8.323293,0.49616036
2013-07-28,20.342329,6.980869,13.36146,0.3431696
2013-07-29,11.701927,7.5797863,4.122141,0.6477383
2013-07-30,8.967975,6.761981,2.2059937,0.7540143
2013-07-31,10.958277,7.9863653,2.9719114,0.72879755
2013-08-01,9.502633,6.809113,2.69352,0.7165501
2013-08-02,23.886688,13.037494,10.849195,0.5458058
2013-08-03,13.85136,5.3990593,8.452301,0.3897855
2013-08-04,3.919421,3.320231,0.59919,0.84712285
2013-08-05,5.191262,4.552617,0.6386447,0.87697697
2013-08-06,13.911404,9.485744,4.425659,0.68186826
2013-08-07,19.246796,10.281532,8.965263,0.53419447
2013-08-08,14.774176,8.496108,6.2780676,0.5750648
2013-08-09,9.976968,7.757459,2.2195086,0.77753675
2013-08-10,8.46417,7.0743265,1.389844,0.8357968
2013-08-11,10.072137,6.4341207,3.6380162,0.63880396
2013-08-12,10.637372,6.004737,4.632635,0.5644944
2013-08-13,8.864215,5.0738306,3.7903843,0.5723948
2013-08-14,4.9878855,2.8778894,2.109996,0.5769758
2013-08-15,3.2706594,2.6366467,0.6340127,0.8061514
2013-08-16,1.3542641,1.1370529,0.21721125,0.8396094
2013-08-17,2.8098233,2.423716,0.3861072,0.8625867
2013-08-18,5.4503365,4.5454454,0.904891,0.8339752
2013-08-19,6.493886,5.0092163,1.4846697,0.7713742
2013-08-20,11.462727,5.708346,5.7543807,0.49799198
2013-08-21,13.831399,5.4305115,8.4008875,0.392622
2013-08-22,7.891081,4.3291845,3.5618963,0.5486174
2013-08-23,4.258078,3.0428874,1.2151906,0.7146152
2013-08-24,5.9382334,4.1367407,1.8014927,0.69662815
2013-08-25,7.5851617,6.3329864,1.2521753,0.8349178
2013-08-26,7.24491,6.0630302,1.1818795,0.8368676
2013-08-27,6.972802,5.78104,1.191762,0.8290842
2013-08-28,6.176238,5.433618,0.74262,0.87976176
2013-08-29,4.9896297,4.3043265,0.6853032,0.8626545
2013-08-30,4.8246574,4.249291,0.5753665,0.8807446
2013-08-31,5.2622766,4.6358185,0.62645817,0.880953
2013-09-01,5.485586,4.3366556,1.1489305,0.79055464
2013-09-02,3.0747426,2.5247347,0.5500078,0.8211207
2013-09-03,3.952551,3.554807,0.39774394,0.8993703
2013-09-04,7.393284,5.1736593,2.2196245,0.69977826
2013-09-05,13.882653,9.137356,4.7452974,0.6581851
2013-09-06,12.041761,9.807591,2.23417,0.81446487
2013-09-07,15.384879,12.048069,3.33681,0.78311104
2013-09-08,9.130886,6.1847982,2.9460878,0.6773492
2013-09-09,7.17939,5.643816,1.535574,0.78611356
2013-09-10,12.469353,8.53406,3.9352932,0.68440276
2013-09-11,11.157727,8.116444,3.0412836,0.727428
2013-09-12,14.002494,10.46419,3.5383043,0.74730897
2013-09-13,12.544511,9.0925665,3.4519444,0.7248243
2013-09-14,11.444167,8.050431,3.393736,0.70345277
2013-09-15,14.0893545,10.195435,3.89392,0.7236268
2013-09-16,13.655619,9.8042345,3.8513842,0.7179634
2013-09-17,23.653854,13.301954,10.3519,0.56235886
2013-09-18,34.452435,12.770399,21.682035,0.37066755
2013-09-19,29.318863,11.059513,18.25935,0.37721494
2013-09-20,15.304673,9.369619,5.935054,0.61220646
2013-09-21,12.537837,5.360305,7.177532,0.42753026
2013-09-22,10.099649,5.3498025,4.749847,0.5297018
2013-09-23,5.43873,3.137341,2.3013887,0.5768518
2013-09-24,6.662176,4.4581575,2.2040186,0.6691744
2013-09-25,15.032463,10.527354,4.505109,0.700308
2013-09-26,19.449026,8.48213,10.966896,0.43612108
2013-09-27,10.370866,5.209525,5.1613407,0.5023231
2013-09-28,5.6706305,2.7027886,2.9678419,0.4766293
2013-09-29,11.375207,3.753157,7.6220503,0.32994187
2013-09-30,24.80651,6.984897,17.821613,0.28157514
2013-10-01,14.364887,10.260966,4.103921,0.71430886
2013-10-02,16.01667,9.12856,6.88811,0.56994116
2013-10-03,12.314541,6.3984265,5.9161143,0.51958305
2013-10-04,9.376886,4.7117057,4.6651807,0.5024808
2013-10-05,9.406153,5.3660016,4.040151,0.57047784
2013-10-06,6.034759,3.6065483,2.4282107,0.5976292
2013-10-07,4.025571,3.3269346,0.6986363,0.8264504
2013-10-08,3.7695012,3.1381161,0.6313851,0.8325017
2013-10-09,2.6452162,2.0705256,0.5746906,0.78274345
2013-10-10,1.920656,1.3843031,0.5363529,0.72074497
2013-10-11,2.3277223,1.6445034,0.68321896,0.70648605
2013-10-12,2.1748452,1.7869638,0.3878814,0.82165104
2013-10-13,2.5998304,1.733224,0.86660635,0.6666681
2013-10-14,18.419054,6.7649403,11.654114,0.36727947
2013-10-15,29.155626,9.19131,19.964317,0.31524995
2013-10-16,21.336983,8.594826,12.742157,0.40281355
2013-10-17,13.169279,6.636878,6.532401,0.5039667
2013-10-18,11.4666195,6.2527323,5.213887,0.54529864
2013-10-19,4.5217896,2.959638,1.5621514,0.6545281
2013-10-20,3.2577128,2.1024358,1.155277,0.64537174
2013-10-21,2.6061237,1.5387411,1.0673826,0.5904329
2013-10-22,2.1852925,1.3808807,0.80441177,0.63189745
2013-10-23,1.6189147,1.0403475,0.57856727,0.64262027
2013-10-24,1.5401822,0.8834178,0.65676445,0.57358
2013-10-25,1.7203805,1.1427828,0.57759774,0.66426164
2013-10-26,1.2151978,0.6567138,0.558484,0.5404172
2013-10-27,0.74217397,0.48787794,0.25429603,0.6573633
2013-10-28,0.98639387,0.6087078,0.37768608,0.6171042
2013-10-29,1.2664257,0.67317986,0.59324586,0.5315589
2013-10-30,0.8413025,0.55057967,0.29072285,0.6544372
2013-10-31,0.6444484,0.41516703,0.22928137,0.64422077
2013-11-01,0.3931578,0.25957814,0.13357967,0.66023904
2013-11-02,0.16683908,0.12752517,0.039313912,0.7643603
2013-11-03,0.29122746,0.1890416,0.10218586,0.6491201
2013-11-04,2.1676688,0.82292736,1.3447415,0.37963703
2013-11-05,4.971503,2.659028,2.3124747,0.534854
2013-11-06,15.765951,8.152289,7.613662,0.517082
2013-11-07,12.69713,5.439925,7.257205,0.42843738
2013-11-08,1.834994,1.313537,0.52145696,0.71582633
2013-11-09,5.9074726,2.4640658,3.4434068,0.41711
